time_segment,VisitorCount,DayOfWeek,is_official_holiday,is_school_holiday,is_bridge_day,Weekday,Month,Winter,Spring,Summer,Autumn,after_holiday,after_bridge,after_school_holiday,precip_quantity,temp_avg,wind_speed_10m,humidity_rel_shelter_avg,pressure,sun_duration
Morning,28,Wednesday,0,0,0,2,1,1,0,0,0,0,0,0,0,5.62,4.52,79.85,1008.2,234
Noon,25,Wednesday,0,0,0,2,1,1,0,0,0,0,0,0,0,5.62,4.52,79.85,1008.2,234
AfterNoor,16,Friday,0,0,0,4,1,1,0,0,0,0,0,0,0.18,11.83,5.76,86.83,1008.1,0
Morning,34,Friday,0,0,0,4,1,1,0,0,0,0,0,0,0.18,11.83,5.76,86.83,1008.1,0
Noon,32,Friday,0,0,0,4,1,1,0,0,0,0,0,0,0.18,11.83,5.76,86.83,1008.1,0
Morning,45,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,8.62,11.1,5.36,86.03,1005.35,73.75
Noon,78,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,8.62,11.1,5.36,86.03,1005.35,73.75
AfterNoor,36,Monday,0,0,0,0,2,1,0,0,0,0,0,0,9.89,10.01,4.82,84.37,1011.42,12
Noon,55,Monday,0,0,0,0,2,1,0,0,0,0,0,0,9.89,10.01,4.82,84.37,1011.42,12
AfterNoor,22,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,4.53,5.97,4.61,87.23,1017.19,20.33
Morning,31,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,4.53,5.97,4.61,87.23,1017.19,20.33
Noon,14,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,4.53,5.97,4.61,87.23,1017.19,20.33
AfterNoor,31,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0.03,4.72,1.34,86.42,1034.66,171.92
Morning,20,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0.03,4.72,1.34,86.42,1034.66,171.92
Noon,35,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0.03,4.72,1.34,86.42,1034.66,171.92
AfterNoor,33,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0.03,4.21,2.36,79.39,1023.27,503.08
Morning,37,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0.03,4.21,2.36,79.39,1023.27,503.08
Noon,43,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0.03,4.21,2.36,79.39,1023.27,503.08
Morning,61,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,1.47,8.4,2.92,86.96,1018.12,37
Noon,96,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,1.47,8.4,2.92,86.96,1018.12,37
AfterNoor,23,Monday,0,0,0,0,2,1,0,0,0,0,0,0,4.06,8.41,8.96,73.52,996.9,138.42
Noon,33,Monday,0,0,0,0,2,1,0,0,0,0,0,0,4.06,8.41,8.96,73.52,996.9,138.42
AfterNoor,25,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,0.31,6.35,7.72,59.9,1006.16,210.92
Morning,25,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,0.31,6.35,7.72,59.9,1006.16,210.92
Noon,32,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,0.31,6.35,7.72,59.9,1006.16,210.92
AfterNoor,39,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0,5.57,4.82,72.7,1014.15,403.83
Morning,33,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0,5.57,4.82,72.7,1014.15,403.83
Noon,39,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0,5.57,4.82,72.7,1014.15,403.83
AfterNoor,26,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0.29,8.27,3.67,78.1,1018.35,77.25
Morning,49,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0.29,8.27,3.67,78.1,1018.35,77.25
Noon,42,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0.29,8.27,3.67,78.1,1018.35,77.25
Morning,85,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,0.12,11.28,6.14,75.8,1014.19,77.42
Noon,99,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,0.12,11.28,6.14,75.8,1014.19,77.42
AfterNoor,35,Monday,0,0,0,0,2,1,0,0,0,0,0,0,0.79,8.77,6.68,74.47,1012.37,293.42
Noon,63,Monday,0,0,0,0,2,1,0,0,0,0,0,0,0.79,8.77,6.68,74.47,1012.37,293.42
AfterNoor,26,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,1.3,7.5,6.1,79.3,1019.45,302.75
Morning,39,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,1.3,7.5,6.1,79.3,1019.45,302.75
Noon,37,Tuesday,0,0,0,1,2,1,0,0,0,0,0,0,1.3,7.5,6.1,79.3,1019.45,302.75
AfterNoor,30,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0.6,6.69,4.76,78.75,1018.72,327.25
Morning,48,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0.6,6.69,4.76,78.75,1018.72,327.25
Noon,37,Wednesday,0,0,0,2,2,1,0,0,0,0,0,0,0.6,6.69,4.76,78.75,1018.72,327.25
AfterNoor,42,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0,6.78,5.27,77.61,1024.16,229.5
Morning,56,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0,6.78,5.27,77.61,1024.16,229.5
Noon,54,Friday,0,0,0,4,2,1,0,0,0,0,0,0,0,6.78,5.27,77.61,1024.16,229.5
Morning,72,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,1.02,8.75,6.8,81.13,1020.32,0
Noon,99,Saturday,0,0,0,5,2,1,0,0,0,0,0,0,1.02,8.75,6.8,81.13,1020.32,0
AfterNoor,48,Monday,0,1,0,0,2,1,0,0,0,0,0,0,4.32,8.8,5.19,87.81,1012.66,0
Noon,52,Monday,0,1,0,0,2,1,0,0,0,0,0,0,4.32,8.8,5.19,87.81,1012.66,0
AfterNoor,21,Tuesday,0,1,0,1,2,1,0,0,0,0,0,1,10.94,6.93,4.56,83.26,999.39,207.33
Morning,39,Tuesday,0,1,0,1,2,1,0,0,0,0,0,0,10.94,6.93,4.56,83.26,999.39,207.33
Noon,41,Tuesday,0,1,0,1,2,1,0,0,0,0,0,1,10.94,6.93,4.56,83.26,999.39,207.33
AfterNoor,17,Wednesday,0,1,0,2,2,1,0,0,0,0,0,1,22.74,3.03,4.14,93.37,1000.71,61.08
Morning,19,Wednesday,0,1,0,2,2,1,0,0,0,0,0,1,22.74,3.03,4.14,93.37,1000.71,61.08
Noon,26,Wednesday,0,1,0,2,2,1,0,0,0,0,0,1,22.74,3.03,4.14,93.37,1000.71,61.08
AfterNoor,22,Friday,0,1,0,4,2,1,0,0,0,0,0,1,3.82,4.89,4.68,85.35,1010.52,228.08
Morning,43,Friday,0,1,0,4,2,1,0,0,0,0,0,1,3.82,4.89,4.68,85.35,1010.52,228.08
Noon,45,Friday,0,1,0,4,2,1,0,0,0,0,0,1,3.82,4.89,4.68,85.35,1010.52,228.08
Morning,85,Saturday,0,1,0,5,2,1,0,0,0,0,0,1,1.21,9.24,6.7,75.97,991.77,205.17
Noon,71,Saturday,0,1,0,5,2,1,0,0,0,0,0,1,1.21,9.24,6.7,75.97,991.77,205.17
AfterNoor,18,Monday,0,0,0,0,3,0,1,0,0,0,0,1,5.74,6.25,3.16,92.63,990.15,0
Noon,34,Monday,0,0,0,0,3,0,1,0,0,0,0,1,5.74,6.25,3.16,92.63,990.15,0
AfterNoor,15,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,0.1,5.1,3.18,85.32,1002.58,368.08
Morning,32,Tuesday,0,0,0,1,3,0,1,0,0,0,0,1,0.1,5.1,3.18,85.32,1002.58,368.08
Noon,39,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,0.1,5.1,3.18,85.32,1002.58,368.08
AfterNoor,39,Wednesday,0,0,0,2,3,0,1,0,0,0,0,0,1.14,6.48,2.84,86.78,1008.7,298.42
Morning,40,Wednesday,0,0,0,2,3,0,1,0,0,0,0,0,1.14,6.48,2.84,86.78,1008.7,298.42
Noon,44,Wednesday,0,0,0,2,3,0,1,0,0,0,0,0,1.14,6.48,2.84,86.78,1008.7,298.42
AfterNoor,22,Friday,0,0,0,4,3,0,1,0,0,0,0,0,4.45,6.13,4.51,92.47,999.39,17.17
Morning,44,Friday,0,0,0,4,3,0,1,0,0,0,0,0,4.45,6.13,4.51,92.47,999.39,17.17
Noon,32,Friday,0,0,0,4,3,0,1,0,0,0,0,0,4.45,6.13,4.51,92.47,999.39,17.17
Morning,77,Saturday,0,0,0,5,3,0,1,0,0,0,0,0,0.3,7.28,3.6,79.67,1016.63,412.17
Noon,110,Saturday,0,0,0,5,3,0,1,0,0,0,0,0,0.3,7.28,3.6,79.67,1016.63,412.17
AfterNoor,50,Monday,0,0,0,0,3,0,1,0,0,0,0,0,0.82,8.13,4.31,80.41,1011.84,165.83
Noon,66,Monday,0,0,0,0,3,0,1,0,0,0,0,0,0.82,8.13,4.31,80.41,1011.84,165.83
AfterNoor,12,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,16.53,10.97,6.97,93.59,1005.94,0
Morning,24,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,16.53,10.97,6.97,93.59,1005.94,0
Noon,32,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,16.53,10.97,6.97,93.59,1005.94,0
AfterNoor,37,Wednesday,0,0,0,2,3,0,1,0,0,0,0,0,13,12.63,5.68,90.85,1010.09,147.83
Morning,42,Wednesday,0,0,0,2,3,0,1,0,0,0,0,0,13,12.63,5.68,90.85,1010.09,147.83
Noon,35,Wednesday,0,0,0,2,3,0,1,0,0,0,0,0,13,12.63,5.68,90.85,1010.09,147.83
AfterNoor,35,Friday,0,0,0,4,3,0,1,0,0,0,0,0,1.57,7.52,3.87,79.33,1017.36,96.75
Morning,72,Friday,0,0,0,4,3,0,1,0,0,0,0,0,1.57,7.52,3.87,79.33,1017.36,96.75
Noon,43,Friday,0,0,0,4,3,0,1,0,0,0,0,0,1.57,7.52,3.87,79.33,1017.36,96.75
Morning,96,Saturday,0,0,0,5,3,0,1,0,0,0,0,0,0.39,7.37,3.03,85.25,1018.15,186.33
Noon,142,Saturday,0,0,0,5,3,0,1,0,0,0,0,0,0.39,7.37,3.03,85.25,1018.15,186.33
AfterNoor,70,Monday,0,0,0,0,3,0,1,0,0,0,0,0,0,9.13,1.63,83.68,1019.59,255.08
Noon,84,Monday,0,0,0,0,3,0,1,0,0,0,0,0,0,9.13,1.63,83.68,1019.59,255.08
Morning,68,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,0,9.01,2.6,68.29,1028.59,638.25
Noon,19,Tuesday,0,0,0,1,3,0,1,0,0,0,0,0,0,9.01,2.6,68.29,1028.59,638.25
AfterNoor,30,Tuesday,0,1,0,1,4,0,1,0,0,0,0,0,0,13.42,1.94,72.17,1028.2,643.42
Morning,41,Tuesday,0,1,0,1,4,0,1,0,0,0,0,0,0,13.42,1.94,72.17,1028.2,643.42
Noon,34,Tuesday,0,1,0,1,4,0,1,0,0,0,0,0,0,13.42,1.94,72.17,1028.2,643.42
AfterNoor,43,Wednesday,0,1,0,2,4,0,1,0,0,0,0,1,0.26,15.52,1.21,65.98,1023.26,660.42
Morning,35,Wednesday,0,1,0,2,4,0,1,0,0,0,0,1,0.26,15.52,1.21,65.98,1023.26,660.42
Noon,31,Wednesday,0,1,0,2,4,0,1,0,0,0,0,1,0.26,15.52,1.21,65.98,1023.26,660.42
AfterNoor,54,Friday,0,1,0,4,4,0,1,0,0,0,0,1,0,14.61,2.7,62.27,1024.63,760.5
Morning,58,Friday,0,1,0,4,4,0,1,0,0,0,0,1,0,14.61,2.7,62.27,1024.63,760.5
Noon,55,Friday,0,1,0,4,4,0,1,0,0,0,0,1,0,14.61,2.7,62.27,1024.63,760.5
Morning,58,Saturday,0,1,0,5,4,0,1,0,0,0,0,1,0,14.28,1.68,56.55,1021.71,766.75
Noon,46,Saturday,0,1,0,5,4,0,1,0,0,0,0,1,0,14.28,1.68,56.55,1021.71,766.75
AfterNoor,49,Tuesday,0,1,0,1,4,0,1,0,0,0,0,1,0,6.84,2.11,62.82,1026.52,359.25
Morning,53,Tuesday,0,1,0,1,4,0,1,0,0,0,0,1,0,6.84,2.11,62.82,1026.52,359.25
Noon,45,Tuesday,0,1,0,1,4,0,1,0,0,0,0,1,0,6.84,2.11,62.82,1026.52,359.25
AfterNoor,60,Wednesday,0,1,0,2,4,0,1,0,0,0,0,1,0,9.52,1.72,64.27,1022.14,727.92
Morning,54,Wednesday,0,1,0,2,4,0,1,0,0,0,0,1,0,9.52,1.72,64.27,1022.14,727.92
Noon,54,Wednesday,0,1,0,2,4,0,1,0,0,0,0,1,0,9.52,1.72,64.27,1022.14,727.92
AfterNoor,51,Friday,0,1,0,4,4,0,1,0,0,0,0,1,0,14.41,3.21,60.57,1014.97,743.25
Morning,47,Friday,0,1,0,4,4,0,1,0,0,0,0,1,0,14.41,3.21,60.57,1014.97,743.25
Noon,47,Friday,0,1,0,4,4,0,1,0,0,0,0,1,0,14.41,3.21,60.57,1014.97,743.25
Morning,56,Saturday,0,1,0,5,4,0,1,0,0,0,0,1,4.7,11.1,2.16,80.02,1015.34,129.92
Noon,65,Saturday,0,1,0,5,4,0,1,0,0,0,0,1,4.7,11.1,2.16,80.02,1015.34,129.92
AfterNoor,47,Monday,0,0,0,0,4,0,1,0,0,0,0,1,0.12,13.81,6.01,44.19,1015.55,800.33
Noon,48,Monday,0,0,0,0,4,0,1,0,0,0,0,1,0.12,13.81,6.01,44.19,1015.55,800.33
AfterNoor,49,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,0.19,14.78,5.72,41.79,1014.81,801.5
Morning,56,Tuesday,0,0,0,1,4,0,1,0,0,0,0,1,0.19,14.78,5.72,41.79,1014.81,801.5
Noon,52,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,0.19,14.78,5.72,41.79,1014.81,801.5
AfterNoor,59,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,0.1,16.06,4.52,42.32,1017.36,804
Morning,51,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,0.1,16.06,4.52,42.32,1017.36,804
Noon,48,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,0.1,16.06,4.52,42.32,1017.36,804
AfterNoor,57,Friday,0,0,0,4,4,0,1,0,0,0,0,0,0,13.05,2.62,68.37,1013.64,573.67
Morning,55,Friday,0,0,0,4,4,0,1,0,0,0,0,0,0,13.05,2.62,68.37,1013.64,573.67
Noon,49,Friday,0,0,0,4,4,0,1,0,0,0,0,0,0,13.05,2.62,68.37,1013.64,573.67
Morning,60,Saturday,0,0,0,5,4,0,1,0,0,0,0,0,0,10.72,2.12,67.49,1013.45,531.92
Noon,64,Saturday,0,0,0,5,4,0,1,0,0,0,0,0,0,10.72,2.12,67.49,1013.45,531.92
AfterNoor,58,Monday,0,0,0,0,4,0,1,0,0,0,0,0,0.03,14.5,1.92,61.7,1006.63,767.42
Noon,45,Monday,0,0,0,0,4,0,1,0,0,0,0,0,0.03,14.5,1.92,61.7,1006.63,767.42
AfterNoor,42,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,9.56,12.19,2.15,91.11,1003.08,67.75
Morning,65,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,9.56,12.19,2.15,91.11,1003.08,67.75
Noon,57,Tuesday,0,0,0,1,4,0,1,0,0,0,0,0,9.56,12.19,2.15,91.11,1003.08,67.75
AfterNoor,61,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,1.3,12.81,4.09,79.84,1003.43,198.33
Morning,62,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,1.3,12.81,4.09,79.84,1003.43,198.33
Noon,51,Wednesday,0,0,0,2,4,0,1,0,0,0,0,0,1.3,12.81,4.09,79.84,1003.43,198.33
Morning,58,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.37,10.27,3.25,79.31,1009.7,512.75
Noon,68,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.37,10.27,3.25,79.31,1009.7,512.75
AfterNoor,48,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.15,12.67,2.86,74.15,1017.76,394.17
Noon,44,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.15,12.67,2.86,74.15,1017.76,394.17
AfterNoor,50,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,10.56,3.95,59.77,1020.4,809.58
Morning,52,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,10.56,3.95,59.77,1020.4,809.58
Noon,56,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,10.56,3.95,59.77,1020.4,809.58
AfterNoor,77,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,12.37,2.41,54.76,1023.94,867.17
Morning,63,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,12.37,2.41,54.76,1023.94,867.17
Noon,65,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,12.37,2.41,54.76,1023.94,867.17
AfterNoor,63,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,16.26,1.56,57.61,1016.89,583.25
Morning,75,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,16.26,1.56,57.61,1016.89,583.25
Noon,79,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,16.26,1.56,57.61,1016.89,583.25
Morning,68,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0,18.04,2.04,55.1,1010.59,797.08
Noon,79,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0,18.04,2.04,55.1,1010.59,797.08
AfterNoor,59,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.43,8.87,5.63,56.17,1013.89,657.5
Noon,62,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.43,8.87,5.63,56.17,1013.89,657.5
AfterNoor,56,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,7.52,1.34,69.25,1018.3,480.08
Morning,49,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,7.52,1.34,69.25,1018.3,480.08
Noon,45,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,7.52,1.34,69.25,1018.3,480.08
AfterNoor,46,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,9.14,2.61,65.1,1013.75,453.75
Morning,49,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,9.14,2.61,65.1,1013.75,453.75
Noon,56,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,9.14,2.61,65.1,1013.75,453.75
AfterNoor,62,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,10.13,2.67,60.64,1021.8,796.92
Morning,50,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,10.13,2.67,60.64,1021.8,796.92
Noon,47,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,10.13,2.67,60.64,1021.8,796.92
Morning,55,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0,10.84,2.34,69.09,1022.68,663.08
Noon,62,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0,10.84,2.34,69.09,1022.68,663.08
AfterNoor,59,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0,16.14,2.62,56.69,1022.62,805.5
Noon,48,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0,16.14,2.62,56.69,1022.62,805.5
AfterNoor,58,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,16.93,2.21,60.12,1021.84,801.25
Morning,56,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,16.93,2.21,60.12,1021.84,801.25
Noon,58,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,16.93,2.21,60.12,1021.84,801.25
AfterNoor,41,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.29,18.04,1.93,67.62,1021.76,844.42
Morning,53,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.29,18.04,1.93,67.62,1021.76,844.42
Noon,40,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0.29,18.04,1.93,67.62,1021.76,844.42
AfterNoor,50,Friday,0,0,1,4,5,0,1,0,0,0,0,0,0.32,19.15,3.84,63.58,1017.3,168.67
Morning,50,Friday,0,0,1,4,5,0,1,0,0,0,0,0,0.32,19.15,3.84,63.58,1017.3,168.67
Noon,55,Friday,0,0,1,4,5,0,1,0,0,0,0,0,0.32,19.15,3.84,63.58,1017.3,168.67
Morning,68,Saturday,0,0,0,5,5,0,1,0,0,0,1,0,0.64,15.51,5.3,55.37,1022.92,462.42
Noon,63,Saturday,0,0,0,5,5,0,1,0,0,0,1,0,0.64,15.51,5.3,55.37,1022.92,462.42
AfterNoor,54,Monday,0,0,0,0,5,0,1,0,0,0,1,0,0.34,17.08,2.26,67.31,1033.31,784.83
Noon,65,Monday,0,0,0,0,5,0,1,0,0,0,0,0,0.34,17.08,2.26,67.31,1033.31,784.83
AfterNoor,48,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,17.56,1.74,62.27,1034.03,803.75
Morning,73,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,17.56,1.74,62.27,1034.03,803.75
Noon,47,Tuesday,0,0,0,1,5,0,1,0,0,0,0,0,0,17.56,1.74,62.27,1034.03,803.75
AfterNoor,39,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,16.99,2.37,62.38,1032.93,875.67
Morning,55,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,16.99,2.37,62.38,1032.93,875.67
Noon,40,Wednesday,0,0,0,2,5,0,1,0,0,0,0,0,0,16.99,2.37,62.38,1032.93,875.67
AfterNoor,53,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,16.77,2.69,51.3,1025.89,909.08
Morning,70,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,16.77,2.69,51.3,1025.89,909.08
Noon,55,Friday,0,0,0,4,5,0,1,0,0,0,0,0,0,16.77,2.69,51.3,1025.89,909.08
Morning,65,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.07,18.57,3.42,44.9,1021.64,909.75
Noon,89,Saturday,0,0,0,5,5,0,1,0,0,0,0,0,0.07,18.57,3.42,44.9,1021.64,909.75
AfterNoor,45,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.32,20.07,2,55.83,1015.19,833.58
Morning,64,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.32,20.07,2,55.83,1015.19,833.58
Noon,52,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.32,20.07,2,55.83,1015.19,833.58
AfterNoor,56,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,17.44,2.77,70.4,1004.86,727.33
Morning,70,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,17.44,2.77,70.4,1004.86,727.33
Noon,51,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,17.44,2.77,70.4,1004.86,727.33
AfterNoor,31,Friday,0,0,0,4,6,0,0,1,0,0,0,0,16.9,11.19,3.95,82.74,995.31,113.58
Morning,65,Friday,0,0,0,4,6,0,0,1,0,0,0,0,16.9,11.19,3.95,82.74,995.31,113.58
Noon,45,Friday,0,0,0,4,6,0,0,1,0,0,0,0,16.9,11.19,3.95,82.74,995.31,113.58
Morning,65,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,1.38,12.45,5.72,67.29,999.45,418.17
Noon,68,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,1.38,12.45,5.72,67.29,999.45,418.17
AfterNoor,43,Monday,0,0,0,0,6,0,0,1,0,0,0,0,4.52,13.51,2.42,88.36,1014.42,38.17
Noon,45,Monday,0,0,0,0,6,0,0,1,0,0,0,0,4.52,13.51,2.42,88.36,1014.42,38.17
AfterNoor,37,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.05,13.66,2.54,73.98,1017.93,15.33
Morning,53,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.05,13.66,2.54,73.98,1017.93,15.33
Noon,54,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0.05,13.66,2.54,73.98,1017.93,15.33
AfterNoor,45,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0.25,14.27,1.54,77.08,1014.86,124.58
Morning,60,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0.25,14.27,1.54,77.08,1014.86,124.58
Noon,53,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0.25,14.27,1.54,77.08,1014.86,124.58
AfterNoor,38,Friday,0,0,0,4,6,0,0,1,0,0,0,0,11.46,18.39,2.47,76.91,1006.08,462.58
Morning,85,Friday,0,0,0,4,6,0,0,1,0,0,0,0,11.46,18.39,2.47,76.91,1006.08,462.58
Noon,73,Friday,0,0,0,4,6,0,0,1,0,0,0,0,11.46,18.39,2.47,76.91,1006.08,462.58
Morning,62,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,1.01,20.38,1.7,73.45,1009.59,766.17
Noon,72,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,1.01,20.38,1.7,73.45,1009.59,766.17
AfterNoor,71,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0.27,20.48,1.99,70.23,1015.64,687.42
Noon,74,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0.27,20.48,1.99,70.23,1015.64,687.42
AfterNoor,41,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,19.64,2,73.93,1013.79,673.75
Morning,65,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,19.64,2,73.93,1013.79,673.75
Noon,57,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,19.64,2,73.93,1013.79,673.75
AfterNoor,37,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,22.52,18.33,2.42,86.28,1010.78,325.83
Morning,68,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,22.52,18.33,2.42,86.28,1010.78,325.83
Noon,45,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,22.52,18.33,2.42,86.28,1010.78,325.83
AfterNoor,46,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,17.66,2.68,76.53,1015.79,702
Morning,71,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,17.66,2.68,76.53,1015.79,702
Noon,58,Friday,0,0,0,4,6,0,0,1,0,0,0,0,0,17.66,2.68,76.53,1015.79,702
Morning,66,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,0,17.56,1.78,70.32,1020.34,768.67
Noon,73,Saturday,0,0,0,5,6,0,0,1,0,0,0,0,0,17.56,1.78,70.32,1020.34,768.67
AfterNoor,61,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0,17.77,2.04,73.88,1024.42,796.17
Noon,68,Monday,0,0,0,0,6,0,0,1,0,0,0,0,0,17.77,2.04,73.88,1024.42,796.17
AfterNoor,22,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,20.71,1.43,64.85,1023.76,916.25
Morning,70,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,20.71,1.43,64.85,1023.76,916.25
Noon,47,Tuesday,0,0,0,1,6,0,0,1,0,0,0,0,0,20.71,1.43,64.85,1023.76,916.25
AfterNoor,37,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,24.01,2.91,54.48,1020.19,932.67
Morning,50,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,24.01,2.91,54.48,1020.19,932.67
Noon,41,Wednesday,0,0,0,2,6,0,0,1,0,0,0,0,0,24.01,2.91,54.48,1020.19,932.67
